,Package name,Reviewer name,Review,Rating
0,com.Slack,Julie Liêu Williams,do not get fix break be not break use able start post come back everything add photo post problem leave app come back post disappear channel write automatically get transfer draft channel what s even madden without even leave app want take photo add post take photo post likewise disappear move draft,2
1,com.Slack,Tyler Black,"god number glitche screen load dms opening clicking chat nothing happen crashesapp respond app open notification showing appear actual app notification push even though everything turn I m sure miss thing constant issue occasional bug nearly issue happen day require use terrible app work motorola edge one thousand , two hundred one",1
2,com.Slack,Allison P,update sure fix clearing cache reinstall send feedbacklog work quickly scroll twice past stutterlag see old channel message android app break see channel history yesterday yet show apple show use desktop multiple android user issue,3
3,com.Slack,Cory Archibald,android app become utterly unusable I ve use app almost six year always good experience six month ago start issue app fail load new message get notification new message new message will not load unless restart app multiple time recent update app freeze crash repeatedly try click different channel switch community extremely frustrating,1
4,com.Slack,Matthew Bauman,app you re type message need look another app second turn screen briefly go back app text still slack remove text save draft eighty draft right frustrating confuse good many way fix contact slack year ago still happen,3
5,com.Slack,M Grinnell,use android app four year general experience good recent update change cause app unusable I ve clear cache clear user datum persist switch one channel another slack result blank page change slack channel show unread do not show new message push alert new message work channel do not show new message,3
6,com.Slack,Sean Finkel,rare bug android emerge last six month want say write entire message press send go never send never tell fail go abyss super frustrating rewrite entire message productive good luck reproduce though definitely thing,3
7,com.Slack,Paul Hoffman,slack get bad bad update autoformater incredibly broken there s way turn use able set notification tone organization slack decide remove also much heavy require absurdly strong internet connection load text message use case slack use great nothing hassle,1
8,com.Slack,Kentrell Owens,do not know new change you all make recently android app work do not open open freeze switch channel please responsible roll back whatever change add app work properly way two month,1
9,com.Slack,Allen Gwinn,android app deteriorate usability past year five group can not change notification sound other unstable freeze become sync desktop also delete message ninety day poor cx,1
10,com.Slack,Summer Tuller,late update make app nearly unusable android thirteen get notification message feedi use search tool find click link message nothing notification icon app can not find new message click workspace icon lead blank page whatever please undo ux nightmare,1
11,com.Slack,Chris Figueroa,rarely leave review say app unusable aside notification downgrade two thousand nineteen version experience whenever open channel dm begin type around ten second write sentence app crash consistent throughout year current iteration crash even fast version I ve use,1
12,com.Slack,Brian T.,new update hot garbage fire qa team half time app show late message channel ill get notification new message do not show channel unless force close app reopen completely unacceptable messaging app never happen previous version also diverge desktop app ui way inconsistent frustrating do not fix ai not break,1
13,com.Slack,Antoine Foggs,past week half app stop work properly message be not fetch simply miss message refuse send mobile side despite message application issue love slack cause lot issue also appear happen ios version use well please help,3
14,com.Slack,Sami Saab,notification do not work randomly either do not show flash momentarily vanish even bad app set message read can not see channel come multiple time day manually cycle channel see I ve miss get notification phone break entire tracking system amazing slack can not figure problem solve every message app use seem do not think problem,1
15,com.Slack,Robert Bond,first extremely dislike new layout say nicely possible importantly app work well new message load close app reopen show notification miss time many time click notification get take channel late message close app reopen,1
16,com.Slack,A Google user,probably frustrating experience I ve app try instal across multiple device multiple time every time try create new workspace stall company name app stop prompt infuriating do not matter great app may can not start use thing I m currently download basecamp,1
17,com.Slack,Justin Toman,app awful frequently give never update ill see unread message channel go channel there s nothing another device see message sometimes select channel ill see blank screen button text load indicator nothing solid minute update go least year believe app ever good wifi turn home,1
18,com.Slack,joshua figueroa,would five star rating recent update update three month decide update week ago bad experience think might sort memory leak three0 second app open thing start slow exponentially point wait three0 second actually tap text input field keyboard show start type unusable,1
19,com.Slack,Ana Gabriela Pessoa,app unreliable whenever get message preview notification phone can not read app like never send even happen luckily app laptop see miss message ridiculous keep happen even clearly see message laptop appear phone skip next one never app issue would love app,1
20,com.Slack,Christopher Burke,absolutely can not stand new full screen multitab interface opt beta get rid update hit I m go install previous version annoy cumbersome I m leave review functionality still fine can not understand would think interface change upgrade way wish software company would stop try fix thing be not break least make set toggle ff,2
21,com.Slack,Simon Ninon,okay however frequently new message notification message show app app highlight channel unread message visit channel show old message nothing help solve issue kill app restart phone clearing cache way either go desktop app wait another message send channel hope solve issue frustrating,2
22,com.Slack,Cuyler Jenkins,trash trash default app notification system set weird time sync desktop app desktop app get bufud change desktop notification mobile do not sync get to mobile app however egregious idiocracy app do not default sound notifie do not make sound go android os set sound justwhy,1
23,com.Slack,Andrew Cichetti,notification frequently show set periodic alarm check new post dms chat list alphabetically home page chrono want see chrono tap different page read message app web without tap notification phone notification stay one little thing you re do type back arrow top leave go back close keyboard first,2
